locus_tag,genome,substrate,TC,assembly_code,shortname
PB09_03799,PB09,fructose,4.A.2.1.26,PB09,Dev
PB09_03892,PB09,chloride,2.A.117.1.13,PB09,Dev
PB09_03899,PB09,chloride,3.A.1.135.7,PB09,Dev
PB09_03901,PB09,sodium,3.B.1.1.1,PB09,Dev
PB09_03911,PB09,alanine|glycine|histidine|leucine|proline|serine,3.A.1.4.2,PB09,Dev
PB09_03912,PB09,gamma-aminobutyric acid,3.A.1.4.3,PB09,Dev
PB09_03940,PB09,putrescine,3.A.1.11.2,PB09,Dev
PB09_03950,PB09,l-threonine|riboflavin,2.A.7.3.6,PB09,Dev
PB09_03979,PB09,potassium|sodium,2.A.63.1.1,PB09,Dev
PB09_03981,PB09,chloride,1.A.12.2.1,PB09,Dev
PB09_03985,PB09,iron,3.A.1.9.1,PB09,Dev
PB09_03998,PB09,nickel,3.A.1.5.43,PB09,Dev
PB09_04046,PB09,sodium,3.A.2.1.5,PB09,Dev
PB09_04048,PB09,sodium,3.A.2.1.6,PB09,Dev
PB09_04056,PB09,iron|succinate,3.D.10.1.6,PB09,Dev
PB09_04067,PB09,asparagine|cysteine|glutamine|s-adenosyl-l-methionine,2.A.7.3.2,PB09,Dev
PB09_04124,PB09,heme,3.A.1.107.1,PB09,Dev
PB09_04145,PB09,pyrophosphate,3.A.10.2.1,PB09,Dev
PB09_04242,PB09,glycine|l-alanine|l-serine|l-threonine,2.A.95.1.4,PB09,Dev
PB09_04258,PB09,d-fructose|phosphate,2.A.66.4.1,PB09,Dev
PB09_04294,PB09,fructose,4.A.2.1.8,PB09,Dev
PB09_04329,PB09,cadmium|cobalt|zinc,2.A.4.3.9,PB09,Dev
PB09_04359,PB09,maltoheptaose|maltose|maltotetraose|trehalose,3.A.1.1.51,PB09,Dev
PB09_04380,PB09,ammonia,1.A.11.1.1,PB09,Dev
PB10_00052,PB10,l-methionine|methionine,3.A.1.24.1|3.A.1.24.2,PB10,Coh
PB10_00054,PB10,l-histidine,3.A.1.24.5,PB10,Coh
PB10_00072,PB10,zinc,3.A.29.1.5,PB10,Coh
PB10_00074,PB10,succinate,3.D.10.1.4,PB10,Coh
PB10_00114,PB10,iron,3.A.1.9.1,PB10,Coh
PB10_00133,PB10,sodium,1.A.30.1.4,PB10,Coh
PB10_00137,PB10,thiamine,3.A.1.26.5,PB10,Coh
PB10_00140,PB10,cobalt|nickel,3.A.1.210.9,PB10,Coh
PB10_00213,PB10,taurine,3.A.1.17.4,PB10,Coh
PB10_00295,PB10,cysteine|glutamine,3.A.1.3.13,PB10,Coh
PB10_00320,PB10,glycerol,1.A.8.13.3,PB10,Coh
PB10_00338,PB10,nickel,3.A.1.5.43,PB10,Coh
PB10_00388,PB10,iron,3.A.1.14.7,PB10,Coh
PB10_00390,PB10,iron,3.A.1.14.3,PB10,Coh
PB10_00462,PB10,arabinose|glucose|glycerol|l-arabinose|maltose|maltotetraose|mannose|phosphate|raffinose|stachyose|sucrose|trehalose,3.A.1.1.2|3.A.1.1.26|3.A.1.1.3|3.A.1.1.34,PB10,Coh
PB10_00503,PB10,phosphate,3.A.23.6.1,PB10,Coh
PB10_00554,PB10,copper,2.A.1.32.3,PB10,Coh
PB10_00622,PB10,choline,3.A.1.1.50,PB10,Coh
PB10_00687,PB10,nitrate|sodium|sulfate,2.A.1.26.3,PB10,Coh
PB10_00891,PB10,ribose|xylose,3.A.1.2.23,PB10,Coh
PB10_00916,PB10,nickel,3.A.1.5.28,PB10,Coh
PB10_00932,PB10,chloride|sodium|sulfate|zinc,2.A.1.2.9,PB10,Coh
PB10_00933,PB10,iron,2.A.45.2.3,PB10,Coh
PB10_00935,PB10,molybdate,3.A.1.8.1,PB10,Coh
PB10_00940,PB10,molybdate,3.A.1.6.8,PB10,Coh
PB10_00951,PB10,potassium,3.A.3.7.2|3.A.3.7.3,PB10,Coh
PB10_00992,PB10,thiamine,3.A.1.30.1,PB10,Coh
PB10_01007,PB10,arabinose|deoxycholate,2.A.1.3.26,PB10,Coh
PB10_01069,PB10,glycerol,2.A.1.2.44,PB10,Coh
PB10_01080,PB10,coa,4.C.1.1.4,PB10,Coh
PB10_01108,PB10,sodium,3.A.1.115.2,PB10,Coh
PB10_01169,PB10,chromate,2.A.51.1.5,PB10,Coh
PB10_01288,PB10,l-cysteine,3.A.1.122.1,PB10,Coh
PB10_01576,PB10,chloride|deoxycholate|sodium|sulfate|thiamine,2.A.7.1.11,PB10,Coh
PB10_01631,PB10,melibiose|trehalose,3.A.1.1.43,PB10,Coh
PB10_01642,PB10,nickel,3.A.1.5.40,PB10,Coh
PB10_01761,PB10,nickel,2.A.52.1.5,PB10,Coh
PB10_01766,PB10,iron,3.A.1.14.9,PB10,Coh
PB10_01837,PB10,molybdate|sodium,3.A.1.8.4,PB10,Coh
PB10_01839,PB10,sulfate,3.A.1.6.3,PB10,Coh
PB10_01867,PB10,trehalose,3.A.1.1.41,PB10,Coh
PB10_02035,PB10,uracil,2.A.40.1.1,PB10,Coh
PB10_02037,PB10,arginine|aspartate|fumarate|histidine|l-lysine|ornithine|succinate|sulfate,2.A.53.3.1|2.A.53.3.13,PB10,Coh
PB10_02086,PB10,betaine|glycine|proline,3.A.1.12.8,PB10,Coh
PB10_02106,PB10,arabinose,2.A.1.2.14,PB10,Coh
PB10_02348,PB10,arabinose|deoxyguanosine|xylitol|xylose,3.A.1.2.1|3.A.1.2.17,PB10,Coh
PB10_02360,PB10,ammonia,1.A.11.2.3,PB10,Coh
PB10_02507,PB10,maltose|sucrose|trehalose,3.A.1.1.17,PB10,Coh
PB10_02533,PB10,iron,3.A.1.20.1,PB10,Coh
PB10_02584,PB10,alanine|isoleucine|l-isoleucine|l-threonine|leucine|methionine|phenylalanine|serine|tyrosine|valine,3.A.1.4.1,PB10,Coh
PB10_02632,PB10,potassium|sodium,2.A.37.2.2,PB10,Coh
PB10_02662,PB10,arabinose|xylose,3.A.1.1.14,PB10,Coh
PB10_02686,PB10,ribose,3.A.1.2.19,PB10,Coh
PB10_02696,PB10,iron,2.A.108.2.5,PB10,Coh
PB10_02698,PB10,iron,2.A.108.2.3,PB10,Coh
PB10_02751,PB10,betaine|glycine,3.A.1.12.2,PB10,Coh
PB10_02768,PB10,chloride,3.A.1.135.7,PB10,Coh
PB10_02788,PB10,xylose,3.A.1.2.18,PB10,Coh
PB10_02789,PB10,mannose,3.A.1.2.7,PB10,Coh
PB10_02826,PB10,zinc,3.A.1.15.13,PB10,Coh
PB10_02827,PB10,iron|manganese|zinc,3.A.1.15.16,PB10,Coh
PB10_03005,PB10,iron,3.D.3.4.1,PB10,Coh
PB10_03063,PB10,arabinose|galactose|glucose|xylose,3.A.1.2.3|3.A.1.2.32,PB10,Coh
PB10_03085,PB10,heme|iron,3.A.1.210.1|3.A.1.210.15,PB10,Coh
PB10_03087,PB10,copper,3.A.1.132.2,PB10,Coh
PB10_03119,PB10,thiamine,3.A.1.19.1,PB10,Coh
PB10_03130,PB10,iron,3.A.1.14.15,PB10,Coh
PB10_03276,PB10,copper,2.A.1.81.2,PB10,Coh
PB10_03379,PB10,arsenite,2.A.59.2.1,PB10,Coh
PB10_03381,PB10,chromate,2.A.51.1.7,PB10,Coh
PB10_03454,PB10,cadmium|copper|iron|lead,3.A.3.5.1|3.A.3.5.18,PB10,Coh
PB10_03595,PB10,chloride,2.A.1.3.50,PB10,Coh
PB10_03612,PB10,cadmium|cobalt|iron|nickel|zinc,2.A.4.7.9,PB10,Coh
PB10_03675,PB10,nitrate,3.A.1.16.1,PB10,Coh
PB10_03692,PB10,copper|iron|lead,3.A.3.5.19,PB10,Coh
PB10_03727,PB10,sodium,2.A.63.1.4,PB10,Coh
PB10_03756,PB10,alanine|glycine|histidine|leucine|proline|serine,3.A.1.4.2,PB10,Coh
PB10_03767,PB10,chloride|phenylacetate|spermidine,2.A.1.2.8,PB10,Coh
PB10_03801,PB10,cadmium|calcium|cobalt|copper|lead|mercury|nickel|zinc,3.A.3.6.1,PB10,Coh
PB10_03809,PB10,iron,3.A.3.25.4,PB10,Coh
PB10_03812,PB10,heme,3.A.1.107.1,PB10,Coh
PB10_03881,PB10,arsenate|arsenite,2.A.45.1.2,PB10,Coh
PB10_03912,PB10,iron,3.A.1.210.8,PB10,Coh
PB10_03917,PB10,sodium|sulfate,2.A.1.3.39,PB10,Coh
PB10_03947,PB10,chloride|cysteine|deoxyuridine|sodium|sulfate|uridine,2.A.1.3.3,PB10,Coh
PB10_04264,PB10,biotin,2.A.88.1.1|3.A.1.25.1,PB10,Coh
PB10_04337,PB10,sodium,1.A.104.1.1,PB10,Coh
PB10_04387,PB10,potassium,2.A.37.5.2,PB10,Coh
PB10_04411,PB10,iron,3.A.1.10.4,PB10,Coh
PB10_04412,PB10,iron,3.A.1.10.2,PB10,Coh
PB10_04425,PB10,taurine,3.A.1.17.1,PB10,Coh
PB10_04448,PB10,adenosine|guanosine|inosine|phosphate,2.A.1.2.25,PB10,Coh
PB10_04456,PB10,calcium|manganese,3.A.3.2.2|3.A.3.2.21,PB10,Coh
PB10_04461,PB10,tryptophan,3.A.1.34.1,PB10,Coh
PB10_04472,PB10,calcium,2.A.19.2.1|2.A.19.2.11|2.A.19.2.7,PB10,Coh
PB10_04484,PB10,d-mannitol|lactose|maltodextrin|maltose|melibiose|trehalose,3.A.1.1.4|3.A.1.1.45,PB10,Coh
PB10_04495,PB10,fructose,4.A.2.1.26,PB10,Coh
PB10_04496,PB10,d-glucosamine|glucose|maltose|turanose,4.A.1.1.1|4.A.1.1.13,PB10,Coh
PB10_04499,PB10,chloride,1.A.43.1.1,PB10,Coh
PB10_04508,PB10,sulfate,3.A.1.132.14,PB10,Coh
PB10_04650,PB10,iron,3.A.1.14.18,PB10,Coh
PB10_04727,PB10,potassium|sodium,1.A.62.3.1,PB10,Coh
PB10_04849,PB10,arabinose|potassium,2.A.1.2.3,PB10,Coh
PB10_04857,PB10,l-alanine|nickel,3.A.1.5.3,PB10,Coh
PB10_04858,PB10,nickel,3.A.1.5.33,PB10,Coh
PB10_04908,PB10,ferrichrome,3.A.1.14.10,PB10,Coh
PB10_04909,PB10,heme,3.A.1.14.17,PB10,Coh
PB10_04949,PB10,phosphate,3.A.1.7.5,PB10,Coh
PB10_05059,PB10,manganese,2.A.55.2.6,PB10,Coh
PB10_05071,PB10,nad,1.A.115.1.2,PB10,Coh
PB10_05092,PB10,succinate,3.D.10.1.1,PB10,Coh
PB10_05098,PB10,potassium|sodium,2.A.38.4.1,PB10,Coh
PB10_05099,PB10,potassium,2.A.38.4.3,PB10,Coh
PB10_05110,PB10,sulfate|thiosulfate,3.A.1.6.12,PB10,Coh
PB10_05111,PB10,sodium|sulfate|thiosulfate,3.A.1.6.1,PB10,Coh
PB10_05134,PB10,heme,3.D.4.4.1,PB10,Coh
PB10_05144,PB10,iron|manganese|zinc,3.A.1.15.8,PB10,Coh
PB10_05481,PB10,phosphate,3.A.1.1.38,PB10,Coh
PB10_05491,PB10,xylan,3.A.1.5.29,PB10,Coh
PB10_05492,PB10,l-alanine,3.A.1.5.38,PB10,Coh
PB10_05495,PB10,betaine|l-proline,3.A.1.5.17,PB10,Coh
PB10_05550,PB10,sodium,3.B.1.1.4,PB10,Coh
PB10_05601,PB10,biotin,3.A.1.25.3,PB10,Coh
PB10_05665,PB10,arginine|histidine|lysine,3.A.1.3.17,PB10,Coh
PB10_05666,PB10,arginine|asparagine|aspartate|glutamate|glutamine|histidine|lysine|ornithine,3.A.1.3.1|3.A.1.3.15,PB10,Coh
PB10_05762,PB10,chloride|citrate|fad|sodium,2.A.66.1.2|2.A.66.1.22,PB10,Coh
PB10_05775,PB10,glucose,2.A.1.17.2,PB10,Coh
PB10_05811,PB10,glucose|xylose,3.A.1.2.20,PB10,Coh
PB10_05864,PB10,phosphate,2.A.20.1.7,PB10,Coh
PB10_05885,PB10,guanosine,2.A.40.7.2,PB10,Coh
PB10_05893,PB10,sodium,3.A.1.115.1,PB10,Coh
PB10_05898,PB10,iron|manganese|zinc,3.A.1.15.1|3.A.1.15.11,PB10,Coh
PB10_05900,PB10,zinc,3.A.1.15.3,PB10,Coh
PB10_06010,PB10,fe3|iron,3.A.1.14.28,PB10,Coh
PB10_06012,PB10,iron,3.A.1.14.24,PB10,Coh
PB10_06060,PB10,cadmium|potassium|zinc,2.A.4.1.3,PB10,Coh
PB10_06077,PB10,chloride|l-cysteine,2.A.1.3.1,PB10,Coh
PB10_06122,PB10,riboflavin,2.A.7.3.42,PB10,Coh
PB10_06194,PB10,chromate,2.A.51.1.6,PB10,Coh
PB10_06209,PB10,maltodextrin|maltose,3.A.1.1.44,PB10,Coh
PB10_06226,PB10,glucose,3.A.1.1.30,PB10,Coh
PB10_06413,PB10,chloride|sodium|sulfate|thiamine,2.A.7.1.10,PB10,Coh
PB10_06528,PB10,iron,3.D.1.4.1,PB10,Coh
PB10_06533,PB10,iron,3.D.1.6.1,PB10,Coh
PB10_06540,PB10,sodium,3.A.2.1.5,PB10,Coh
PB10_06542,PB10,sodium,3.A.2.1.6,PB10,Coh
PB10_06556,PB10,manganese,2.A.107.1.4,PB10,Coh
PB10_06641,PB10,d-alanine,2.A.1.33.1,PB10,Coh
PB10_06753,PB10,betaine|glycine,3.A.1.12.9,PB10,Coh
PB10_06779,PB10,arabinose|arginine|deoxycholate|histidine|lysine,2.A.1.3.2,PB10,Coh
PB10_06785,PB10,galactose|xylose,2.A.1.1.55,PB10,Coh
PB10_06819,PB10,sodium,2.A.22.5.3,PB10,Coh
PB10_06839,PB10,alanine,2.A.25.1.5,PB10,Coh
PB10_06854,PB10,chloride|cholate|potassium|sodium,2.A.1.3.6,PB10,Coh
PB10_06893,PB10,melibiose|sodium,2.A.2.1.1,PB10,Coh
PB10_07018,PB10,putrescine|spermidine,3.A.1.11.7,PB10,Coh
PB11_00021,PB11,copper,3.A.3.5.28,PB11,Tar
PB11_00073,PB11,heme,3.A.1.107.1,PB11,Tar
PB11_00074,PB11,heme,3.A.1.107.4,PB11,Tar
PB11_00081,PB11,l-cysteine,3.A.1.122.1,PB11,Tar
PB11_00106,PB11,sodium,3.A.2.1.5,PB11,Tar
PB11_00167,PB11,ammonia,1.A.11.1.4,PB11,Tar
PB11_00238,PB11,arabinose|fructose|galactose|galacturonate|glucose|glycerol|inositol|lactose|maltose|mannose|trehalose|xylose,2.A.1.1.1,PB11,Tar
PB11_00245,PB11,maltodextrin|maltose,3.A.1.1.44,PB11,Tar
PB11_00275,PB11,potassium,3.A.3.7.2,PB11,Tar
PB11_00294,PB11,zinc,3.A.1.15.5,PB11,Tar
PB11_00298,PB11,fructose,4.A.2.1.15,PB11,Tar
PB11_00302,PB11,trehalose,3.A.1.1.31,PB11,Tar
PB11_00388,PB11,cadmium|cobalt|copper|nickel|zinc,2.A.6.1.1|2.A.6.1.15,PB11,Tar
PB11_00391,PB11,cadmium|potassium|zinc,2.A.4.1.3,PB11,Tar
PB11_00392,PB11,acetate,2.A.102.4.13,PB11,Tar
PB11_00395,PB11,iron|succinate,3.D.10.1.6,PB11,Tar
PB11_00434,PB11,nad,1.A.115.1.2,PB11,Tar
PB11_00516,PB11,sodium,2.A.36.6.8,PB11,Tar
PB11_00528,PB11,chloride,2.A.6.3.8,PB11,Tar
PB11_00549,PB11,uracil|xanthine,2.A.1.40.7,PB11,Tar
PB11_00561,PB11,phosphate,3.A.1.7.1,PB11,Tar
PB11_00599,PB11,chloride|citrate|copper|deoxycholate|nickel|sodium,2.A.66.1.3,PB11,Tar
PB11_00660,PB11,acetate|citrate|glycolate|lactate|pyruvate,2.A.1.6.1|2.A.1.6.11,PB11,Tar
PB11_00662,PB11,proline,2.A.21.9.2,PB11,Tar
PB11_00690,PB11,taurine,3.A.1.17.4,PB11,Tar
PB11_00703,PB11,molybdate,3.A.1.8.1,PB11,Tar
PB11_00705,PB11,potassium,2.A.36.6.5,PB11,Tar
PB11_00734,PB11,mannose,4.A.6.2.2,PB11,Tar
PB11_00748,PB11,sodium,2.A.111.1.2,PB11,Tar
PB11_00751,PB11,l-threonine|serine,2.A.76.1.1|2.A.76.1.10,PB11,Tar
PB11_00765,PB11,sulfate,2.A.98.1.2,PB11,Tar
PB11_00816,PB11,manganese,2.A.4.7.7,PB11,Tar
PB11_00878,PB11,copper,2.A.6.1.4,PB11,Tar
PB11_00893,PB11,chloride,1.A.43.1.1,PB11,Tar
PB11_00894,PB11,iron|manganese|zinc,3.A.1.15.2|3.A.1.15.20,PB11,Tar
PB11_00895,PB11,iron|manganese|zinc,3.A.1.15.1|3.A.1.15.19,PB11,Tar
PB11_00896,PB11,iron|manganese,3.A.1.15.7,PB11,Tar
PB11_00954,PB11,glutamate,3.A.1.3.4,PB11,Tar
PB11_00962,PB11,2-hydroxybutyrate|alanine|butyrate|cysteine|histidine|lactate|propionate|pyruvate,2.A.21.4.1,PB11,Tar
PB11_00974,PB11,thiamine,3.A.1.17.8,PB11,Tar
PB11_01024,PB11,nicotinamide,3.D.2.1.1,PB11,Tar
PB11_01026,PB11,calcium|potassium|sodium,2.A.19.1.1,PB11,Tar
PB11_01031,PB11,glycerol,1.A.8.13.3,PB11,Tar
PB11_01039,PB11,putrescine|spermidine,3.A.1.11.1|3.A.1.11.10,PB11,Tar
PB11_01046,PB11,iron,3.A.1.10.2,PB11,Tar
PB11_01059,PB11,cadmium|copper|zinc,3.A.3.5.39,PB11,Tar
PB11_01066,PB11,adenosine|guanosine|inosine|phosphate,2.A.1.2.25,PB11,Tar
PB11_01111,PB11,aspartate|glutamate|glutamine,2.A.7.3.58,PB11,Tar
PB11_01182,PB11,nickel,3.A.1.5.24,PB11,Tar
PB11_01245,PB11,sodium,3.A.1.115.2,PB11,Tar
PB11_01262,PB11,citrate,2.A.1.6.7,PB11,Tar
PB11_01266,PB11,nad,1.A.115.1.3,PB11,Tar
PB11_01375,PB11,arginine|glutamine,3.A.1.3.3|3.A.1.3.30,PB11,Tar
PB11_01486,PB11,sodium,1.A.104.1.1,PB11,Tar
PB11_01653,PB11,arabinose,2.A.1.2.14,PB11,Tar
PB11_01681,PB11,iron,3.A.1.14.8,PB11,Tar
PB11_01682,PB11,iron,3.A.1.14.9,PB11,Tar
PB11_01692,PB11,xanthine,2.A.40.3.3,PB11,Tar
PB11_01700,PB11,cytidine,3.A.1.2.17,PB11,Tar
PB11_01712,PB11,nitrate,3.A.1.16.1,PB11,Tar
PB11_01720,PB11,maltose|trehalose,3.A.1.1.7,PB11,Tar
PB11_01728,PB11,urea,3.A.1.4.5,PB11,Tar
PB11_01736,PB11,riboflavin|s-adenosyl-l-methionine,2.A.7.3.7,PB11,Tar
PB11_01863,PB11,carnitine|crotonobetaine,4.C.1.1.6,PB11,Tar
PB11_02009,PB11,betaine|glycine|l-proline|proline|sodium|taurine,2.A.1.6.4,PB11,Tar
PB11_02024,PB11,gamma-aminobutyric acid,3.A.1.4.3,PB11,Tar
PB11_02028,PB11,alanine|l-isoleucine|l-threonine|leucine|serine|valine,3.A.1.4.8,PB11,Tar
PB11_02096,PB11,folate,3.A.1.28.2,PB11,Tar
PB11_02105,PB11,potassium,2.A.1.6.9,PB11,Tar
PB11_02108,PB11,2-dehydro-3-deoxy-d-gluconate,2.A.10.1.3,PB11,Tar
PB11_02227,PB11,chloride,2.A.1.3.50,PB11,Tar
PB11_02307,PB11,formate|oxalate,2.A.1.11.1,PB11,Tar
PB11_02343,PB11,pyruvate,2.A.56.3.4,PB11,Tar
PB11_02366,PB11,heme|iron,3.A.1.210.1|3.A.1.210.15,PB11,Tar
PB11_02371,PB11,sodium,1.A.30.1.6,PB11,Tar
PB11_02373,PB11,potassium,2.A.72.1.3,PB11,Tar
PB11_02374,PB11,potassium,2.A.72.1.1,PB11,Tar
PB11_02377,PB11,putrescine,3.A.1.11.2,PB11,Tar
PB11_02413,PB11,arabinose|galactose|glucose|maltose|mannose|sucrose|trehalose|xylose,3.A.1.1.1,PB11,Tar
PB11_02417,PB11,trehalose,3.A.1.1.41,PB11,Tar
PB11_02444,PB11,arabinose,2.A.1.46.6,PB11,Tar
PB11_02581,PB11,iron,3.D.1.6.1,PB11,Tar
PB11_02586,PB11,potassium,3.D.1.9.1,PB11,Tar
PB11_02721,PB11,potassium,2.A.37.1.2,PB11,Tar
PB11_02790,PB11,riboflavin,2.A.7.3.55,PB11,Tar
PB11_02947,PB11,glutamate,3.A.1.3.9,PB11,Tar
PB11_02997,PB11,chloride|copper|deoxycholate|sodium|sulfate|zinc,2.A.6.2.12,PB11,Tar
PB11_03002,PB11,asparagine|glutamate|glutamine,3.A.1.3.25,PB11,Tar
PB11_03005,PB11,alanine|arginine|asparagine|glutamate|glutamine|histidine|l-glutamic acid|l-proline|l-threonine|lysine|serine|tyrosine|valine,3.A.1.3.2|3.A.1.3.26,PB11,Tar
PB11_03039,PB11,sodium,3.B.1.1.4,PB11,Tar
PB11_03158,PB11,fumarate|malate|succinate,2.A.23.1.6,PB11,Tar
PB11_03159,PB11,biotin,2.A.88.1.6,PB11,Tar
PB11_03185,PB11,citrate|succinate,2.A.47.3.2,PB11,Tar
PB11_03196,PB11,d-galactonate|gluconate,2.A.56.1.9,PB11,Tar
PB11_03209,PB11,glycerol|hydrogen|phosphate|propionate,2.A.1.4.1|2.A.1.4.10,PB11,Tar
PB11_03259,PB11,chloride|deoxycholate|sodium|sulfate|thiamine,2.A.7.1.11,PB11,Tar
PB11_03261,PB11,copper|deoxycholate|l-cysteine|sodium|sulfate|zinc,2.A.6.2.7,PB11,Tar
PB11_03277,PB11,chloride|copper|deoxycholate|sodium|sulfate|thiamine|zinc,2.A.6.2.1,PB11,Tar
PB11_03280,PB11,arabinose,2.A.1.2.15,PB11,Tar
PB11_03388,PB11,chloride|sodium|sulfate|thiamine,2.A.7.1.10,PB11,Tar
PB11_03389,PB11,phosphate,2.A.20.1.4,PB11,Tar
PB11_03442,PB11,arabinose|arginine|deoxycholate|histidine|lysine,2.A.1.3.2|2.A.1.3.26,PB11,Tar
PB11_03450,PB11,pyrophosphate,3.A.10.2.1,PB11,Tar
PB11_03468,PB11,manganese,2.A.55.2.6,PB11,Tar
PB11_03531,PB11,isoleucine|leucine|methionine|valine,3.A.1.4.14,PB11,Tar
PB11_03540,PB11,maltose,3.A.1.5.8,PB11,Tar
PB11_03596,PB11,mannose,3.A.1.5.15,PB11,Tar
PB11_03624,PB11,iron,2.A.89.2.2,PB11,Tar
PB11_03632,PB11,cyanate,2.A.1.17.1,PB11,Tar
PB11_03688,PB11,glycerol,1.A.8.12.1,PB11,Tar
PB11_03715,PB11,potassium|sodium,1.A.62.3.1,PB11,Tar
PB11_03720,PB11,sodium,3.B.1.1.2,PB11,Tar
PB11_03792,PB11,riboflavin,2.A.7.3.54,PB11,Tar
PB11_03804,PB11,methionine,3.A.1.24.1,PB11,Tar
PB11_03813,PB11,thiamine,3.A.1.19.2,PB11,Tar
PB11_03827,PB11,iron,3.A.1.20.3,PB11,Tar
PB11_03868,PB11,pyruvate,2.A.56.3.3,PB11,Tar
PB11_03904,PB11,zinc,2.A.6.1.17,PB11,Tar
PB11_03940,PB11,d-fructose|phosphate,2.A.66.4.1,PB11,Tar
PB11_04124,PB11,l-alanine|nickel,3.A.1.5.3,PB11,Tar
PB11_04133,PB11,mannose,3.A.1.2.7,PB11,Tar
PB11_04135,PB11,arabinose|glucose|ribose|xylose,3.A.1.2.2,PB11,Tar
PB11_04170,PB11,iron,3.A.1.20.1,PB11,Tar
PB11_04240,PB11,taurine,2.A.56.1.4,PB11,Tar
PB11_04253,PB11,alanine|betaine|choline|glycine|l-proline|proline,3.A.1.12.1|3.A.1.12.15,PB11,Tar
PB11_04254,PB11,betaine|glycine|proline,3.A.1.12.8,PB11,Tar
PB11_04262,PB11,cysteine,2.A.76.1.4,PB11,Tar
PB11_04277,PB11,acetate,2.A.80.1.2,PB11,Tar
PB11_04292,PB11,sulfate,3.A.1.132.14,PB11,Tar
PB11_04332,PB11,chloride|citrate|fad|sodium,2.A.66.1.2|2.A.66.1.29,PB11,Tar
PB11_04333,PB11,chloride|l-cysteine,2.A.1.3.1,PB11,Tar
PB11_04347,PB11,heme,3.A.1.14.21,PB11,Tar
PB11_04348,PB11,iron|molybdate,3.A.1.14.1|3.A.1.14.18,PB11,Tar
PB11_04349,PB11,iron,3.A.1.14.7,PB11,Tar
PB11_04433,PB11,phosphate,3.A.23.6.1,PB11,Tar
PB11_04441,PB11,acetate,2.A.6.2.9,PB11,Tar
PB11_04446,PB11,chloride,3.A.1.135.7,PB11,Tar
PB11_04461,PB11,sulfate|thiosulfate,3.A.1.6.12,PB11,Tar
PB11_04464,PB11,sodium|sulfate|thiosulfate,3.A.1.6.1,PB11,Tar
PB11_04505,PB11,glucose|xylose,3.A.1.2.20,PB11,Tar
PB11_04535,PB11,alanine|isoleucine|l-isoleucine|l-threonine|leucine|methionine|phenylalanine|serine|tyrosine|valine,3.A.1.4.1,PB11,Tar
PB11_04543,PB11,dctp|fumarate|itaconate|malate|succinate,2.A.56.1.1|2.A.56.1.10,PB11,Tar
PB11_04647,PB11,nickel,3.A.1.5.40,PB11,Tar
PB11_04677,PB11,betaine|l-proline,3.A.1.5.17,PB11,Tar
PB11_04724,PB11,sulfate,2.A.53.3.9,PB11,Tar
PB11_04763,PB11,acetate|aspartate|benzoate|fumarate|glutamate|malate|succinate,2.A.23.1.1|2.A.23.1.10,PB11,Tar
PB11_04792,PB11,chloride,2.A.66.1.12,PB11,Tar
PB11_04857,PB11,arsenite,2.A.1.70.9,PB11,Tar
PB11_04863,PB11,glycolate|lactate,2.A.14.1.2,PB11,Tar
PB11_04864,PB11,coa,3.A.1.203.12,PB11,Tar
PB11_04878,PB11,zinc,3.A.29.1.5,PB11,Tar
PB11_04887,PB11,sodium,1.A.30.2.2,PB11,Tar
PB11_04896,PB11,chloride|sodium|sulfate|zinc,2.A.1.2.9,PB11,Tar
PB11_04906,PB11,iron,3.A.1.9.1,PB11,Tar
PB11_04969,PB11,l-serine,2.A.76.1.9,PB11,Tar
PB11_04992,PB11,nickel,3.A.1.5.33,PB11,Tar
PB11_05055,PB11,copper,2.A.6.3.7,PB11,Tar
PB11_05126,PB11,2-oxoglutarate|arabinose,2.A.1.6.2,PB11,Tar
PB11_05152,PB11,sodium,2.A.28.2.4,PB11,Tar
PB11_05153,PB11,heme|iron,3.D.3.2.1,PB11,Tar
PB11_05154,PB11,iron,3.D.3.1.1|3.D.3.1.2,PB11,Tar
PB11_05155,PB11,ferrichrome|potassium,1.B.14.1.2|1.B.14.1.26,PB11,Tar
PB11_05190,PB11,glucose|glycerol|phosphate|trehalose,3.A.1.1.3|3.A.1.1.35,PB11,Tar
PB11_05221,PB11,magnesium,1.A.112.2.4,PB11,Tar
PB11_05246,PB11,chloride|cholate|potassium|sodium,2.A.1.3.6,PB11,Tar
PB11_05254,PB11,sodium,2.A.36.3.3,PB11,Tar
PB11_05270,PB11,biotin,3.A.1.25.3,PB11,Tar
PB11_05273,PB11,riboflavin,2.A.1.81.5,PB11,Tar
PB11_05277,PB11,nickel,2.A.52.1.1,PB11,Tar
PB11_05301,PB11,phosphate,2.A.20.1.1,PB11,Tar
PB11_05325,PB11,potassium|sodium,1.A.1.21.1,PB11,Tar
PB11_05336,PB11,chloride|copper|l-cysteine|phenylacetate,2.A.1.2.7,PB11,Tar
PB11_05351,PB11,cadmium|cobalt|zinc,2.A.4.3.9,PB11,Tar
PB11_05365,PB11,fructose,4.A.2.1.26,PB11,Tar
PB11_05441,PB11,formate,3.D.1.9.2,PB11,Tar
PB11_05451,PB11,alanine|l-isoleucine|l-threonine|leucine|serine|valine,3.A.1.4.10,PB11,Tar
PB11_05475,PB11,iron|manganese|zinc,3.A.1.15.16,PB11,Tar
